DIVISION;SUBDIVISION;SURFACE;GFA;REVENU;IdSubdivision;IdParcelle;IdTypeCad;IdClassCad;IdFermage;IdExploitant;IdCommune;IdLieuDit;DureeFermage;Point;IdRecad;PointFermage
1;1;1.3426000000000000e+04;;9.0759760000000007e+00;5029;1818;7;2;6;8;8;259;;5.3704000000000001e+00;2086;
1;1;1.4380000000000000e+04;;7.2906599999999999e+00;5030;1819;5;4;2;8;8;259;;4.3140000000000001e+00;2087;
1;1;1.8580000000000000e+04;;1.5166296600000001e+02;5031;1820;7;3;10;24;8;259;;7.8036000000000001e+01;2088;
1;1;1.4840000000000000e+04;;1.2113446800000000e+02;5032;1821;7;3;10;24;8;259;;6.2328000000000003e+01;2089;
1;1;5.4360000000000000e+03;;2.7614879999999999e+00;5033;1822;7;3;6;8;8;355;;2.1743999999999999e+00;2090;
1;1;8.6340000000000000e+04;;3.3560358000000001e+01;5034;1823;7;3;7;18;8;130;;1.7268000000000001e+01;2091;
1;1;6.1800000000000000e+03;;4.3865639999999999e+01;5035;1824;9;5;10;108;8;82;0;2.5956000000000000e+01;2092;0.0000000000000000e+00
1;1;1.1302000000000000e+05;;7.6401520000000005e+01;5036;1825;7;3;6;108;8;82;0;4.5207999999999998e+01;2093;0.0000000000000000e+00
2;1;1.0222000000000000e+05;;3.4550359999999998e+01;5037;1825;7;3;7;108;8;82;0;2.0443999999999999e+01;2094;0.0000000000000000e+00
1;1;1.4960000000000000e+04;;7.5996800000000002e+00;5038;1826;7;4;6;28;8;82;;5.9840000000000000e+00;2095;
1;1;1.0560000000000000e+04;;3.5692800000000000e+00;5039;1827;7;3;7;108;8;82;0;2.1120000000000001e+00;2096;0.0000000000000000e+00
1;1;2.9840000000000000e+04;;1.0085920000000000e+01;5040;1828;7;4;7;108;8;82;0;5.9680000000000000e+00;2097;0.0000000000000000e+00
1;1;2.6740000000000000e+05;;9.0381200000000007e+01;5041;1829;5;3;3;108;8;82;0;5.3479999999999997e+01;2098;0.0000000000000000e+00
1;1;2.8320000000000000e+04;;9.5721600000000002e+00;5042;1830;7;4;7;108;8;82;0;5.6639999999999997e+00;2099;0.0000000000000000e+00
1;1;2.4458000000000000e+05;;8.2668040000000005e+01;5043;1831;7;4;7;108;8;82;0;4.8915999999999997e+01;2100;0.0000000000000000e+00
1;1;8.6200000000000000e+04;;2.9135600000000000e+01;5044;1832;5;3;3;108;8;82;0;1.7239999999999998e+01;2101;0.0000000000000000e+00
1;1;1.5266000000000000e+05;;5.1599080000000001e+01;5045;1833;7;4;3;108;8;82;0;3.0532000000000000e+01;2102;0.0000000000000000e+00
1;1;1.5654000000000000e+05;;5.2910519999999998e+01;5046;1834;5;4;3;108;8;82;0;3.1308000000000000e+01;2103;0.0000000000000000e+00
1;1;1.1360000000000000e+03;;0.0000000000000000e+00;5047;1835;8;0;8;55;8;75;;0.0000000000000000e+00;2104;
1;1;1.4040000000000000e+05;;4.7455199999999998e+01;5048;1836;5;4;3;108;8;75;0;2.8079999999999998e+01;2105;0.0000000000000000e+00
1;1;2.9460000000000000e+04;;9.9574800000000003e+00;5049;1837;0;4;3;108;8;75;0;5.8920000000000003e+00;2106;0.0000000000000000e+00
1;1;3.5980000000000000e+04;;1.2161239999999999e+01;5050;1838;7;4;3;108;8;75;0;7.1959999999999997e+00;2107;0.0000000000000000e+00
1;1;3.0000000000000000e+03;;1.5717000000000001e+01;5051;1839;7;2;11;108;8;107;0;9.3000000000000007e+00;2108;0.0000000000000000e+00
2;1;2.3299000000000000e+04;;1.5750124000000000e+01;5052;1839;7;2;6;108;8;107;0;9.3195999999999994e+00;2109;0.0000000000000000e+00
1;1;7.5980000000000000e+04;;3.8597839999999998e+01;5053;1840;7;2;6;67;8;107;;3.0391999999999999e+01;2110;
1;1;1.3560000000000000e+04;;7.2329040000000006e+01;5054;1841;9;4;10;67;8;107;;5.6951999999999998e+01;2111;
1;1;1.0960000000000000e+04;;7.7794079999999994e+01;5055;1842;9;5;10;108;8;107;0;4.6031999999999996e+01;2112;0.0000000000000000e+00
1;1;1.0160000000000000e+04;;5.3228240000000000e+01;5056;1843;7;3;11;108;8;107;0;3.1495999999999999e+01;2113;0.0000000000000000e+00
1;1;3.6267000000000000e+04;;1.9000281300000000e+02;5057;1844;1;3;11;108;8;107;0;1.1242770000000000e+02;2114;0.0000000000000000e+00
2;1;1.8133000000000000e+04;;6.1289540000000002e+00;5058;1844;1;3;3;108;8;107;0;3.6265999999999998e+00;2115;0.0000000000000000e+00
1;1;4.7325000000000000e+04;;2.4793567500000000e+02;5059;1845;7;2;11;108;8;107;0;1.4670750000000001e+02;2116;0.0000000000000000e+00
2;1;1.3947500000000000e+05;;9.4285100000000000e+01;5060;1845;7;2;6;108;8;107;0;5.5789999999999999e+01;2117;0.0000000000000000e+00
3;1;2.5000000000000000e+03;;1.2700000000000000e+00;5061;1845;7;2;6;67;8;107;;1.0000000000000000e+00;2118;
1;1;5.4960000000000000e+04;;3.9010608000000002e+02;5062;1846;9;5;10;108;8;107;0;2.3083199999999999e+02;2119;0.0000000000000000e+00
1;1;1.9200000000000000e+04;;1.0241280000000000e+02;5063;1847;9;4;10;67;8;107;;8.0640000000000001e+01;2120;
2;1;5.2526000000000000e+04;;2.7518371400000001e+02;5064;1847;9;4;11;108;8;107;0;1.6283060000000000e+02;2121;0.0000000000000000e+00
3;1;8.5854000000000000e+04;;6.0939169200000003e+02;5065;1847;9;5;10;108;8;107;0;3.6058679999999998e+02;2122;0.0000000000000000e+00
1;1;1.2840000000000000e+04;;6.5227199999999996e+00;5066;1848;7;0;6;67;8;107;0;5.1360000000000001e+00;2123;
2;1;1.0000000000000000e+03;;0.0000000000000000e+00;5067;1848;8;0;8;67;8;107;;0.0000000000000000e+00;2124;
1;1;3.7200000000000000e+03;;1.9842479999999998e+01;5068;1849;9;3;10;67;8;107;;1.5624000000000001e+01;2125;
1;1;5.1200000000000000e+03;;3.9014400000000000e+00;5069;1850;7;2;5;67;8;107;;3.0720000000000001e+00;2126;
2;1;2.5000000000000000e+03;;2.5350000000000001e+00;5070;1850;7;2;5;108;8;107;0;1.5000000000000000e+00;2127;0.0000000000000000e+00
1;1;9.0200000000000000e+02;;1.1455400000000000e+00;5071;1851;6;3;14;55;8;287;0;9.0200000000000002e-01;2128;0.0000000000000000e+00
1;1;1.4282000000000000e+04;;1.4481947999999999e+01;5072;1852;9;0;5;108;8;287;0;8.5692000000000004e+00;2129;0.0000000000000000e+00
2;1;1.3180000000000000e+03;;0.0000000000000000e+00;5073;1852;8;0;8;108;8;287;0;0.0000000000000000e+00;2130;0.0000000000000000e+00
1;1;6.0860000000000000e+04;;2.0570679999999999e+01;5074;1853;7;2;7;108;8;287;0;1.2172000000000001e+01;2131;0.0000000000000000e+00
1;1;1.6100000000000000e+04;;8.4347899999999996e+01;5075;1854;9;5;11;108;8;287;0;4.9909999999999997e+01;2132;0.0000000000000000e+00
1;1;8.7400000000000000e+03;;1.1099800000000000e+00;5076;1855;1;2;1;55;8;287;0;8.7400000000000000e-01;2133;0.0000000000000000e+00
1;1;1.4460000000000000e+04;;3.6728399999999999e+00;5077;1856;7;3;3;55;8;287;0;2.8919999999999999e+00;2134;0.0000000000000000e+00
1;1;4.0976000000000000e+05;;5.2039520000000003e+01;5078;1857;1;4;1;55;8;295;0;4.0975999999999999e+01;2135;0.0000000000000000e+00
1;1;2.0640000000000000e+04;;2.6212800000000001e+00;5079;1858;5;3;1;55;8;295;0;2.0640000000000001e+00;2136;0.0000000000000000e+00
1;1;6.0220000000000000e+04;;6.6151670000000001e+02;5080;1859;9;5;9;108;8;222;0;3.9143000000000001e+02;2137;0.0000000000000000e+00
1;1;2.0000000000000000e+04;;8.7879999999999995e+01;5081;1860;7;4;12;108;8;8;0;5.2000000000000000e+01;2138;0.0000000000000000e+00
2;1;5.3852000000000000e+05;;1.8201975999999999e+02;5082;1860;7;4;3;108;8;8;0;1.0770399999999999e+02;2139;0.0000000000000000e+00
1;1;8.7600000000000000e+04;;1.1125200000000000e+01;5083;1861;5;4;1;55;8;295;0;8.7599999999999998e+00;2140;0.0000000000000000e+00
1;1;2.1100000000000000e+05;;5.3594000000000001e+01;5084;1862;7;3;7;67;8;64;;4.2200000000000003e+01;2141;
1;1;4.8200000000000000e+04;;3.9789100000000002e+02;5085;1863;9;4;9;67;8;64;;3.1330000000000001e+02;2142;
1;1;1.0000000000000000e+04;;5.3340000000000003e+01;5086;1864;0;2;10;67;8;64;;4.2000000000000000e+01;2143;
2;1;9.4097400000000000e+05;;2.3900739600000000e+02;5087;1864;0;3;7;67;8;64;;1.8819479999999999e+02;2144;
1;1;4.3600000000000000e+04;;1.1074400000000001e+01;5088;1865;7;3;7;67;8;64;;8.7200000000000006e+00;2145;
1;1;3.9300000000000000e+04;;9.9822000000000006e+00;5089;1866;7;3;7;67;8;64;;7.8600000000000003e+00;2146;
1;1;5.6600000000000000e+03;;2.8752800000000001e+00;5090;1867;7;3;6;67;8;64;;2.2639999999999998e+00;2147;
1;1;1.5742000000000000e+04;;5.9977020000000003e+00;5091;1868;1;2;2;67;8;307;;4.7225999999999999e+00;2148;
1;1;2.8800000000000000e+03;;1.0972800000000000e+00;5092;1869;1;2;2;67;8;307;;8.6399999999999999e-01;2149;
1;1;1.0031800000000000e+05;;2.5480772000000002e+01;5093;1870;7;3;3;67;8;374;;2.0063600000000001e+01;2150;
1;1;3.9070000000000000e+04;;1.4885669999999999e+01;5094;1871;1;2;2;67;8;374;;1.1721000000000000e+01;2151;
1;1;1.1016000000000000e+05;;6.4228787999999994e+01;5095;1872;1;2;2;25;8;374;;3.3048000000000002e+01;2152;
1;1;1.1508000000000000e+04;;9.3936351599999995e+01;5096;1873;9;3;10;25;8;48;;4.8333599999999997e+01;2153;
1;1;1.3840000000000000e+04;;7.0307199999999996e+00;5097;1874;5;3;6;67;8;193;;5.5359999999999996e+00;2154;
1;1;2.8320000000000000e+05;;7.1932800000000000e+01;5098;1875;0;3;3;67;8;193;;5.6640000000000001e+01;2155;
1;1;2.3020000000000000e+04;;1.1694160000000000e+01;5099;1876;7;4;6;67;8;195;;9.2080000000000002e+00;2156;
1;1;4.1400000000000000e+03;;5.2578000000000003e-01;5100;1877;1;2;1;67;8;195;;4.1399999999999998e-01;2157;
1;1;5.9780000000000000e+04;;4.9348390000000001e+02;5101;1878;9;3;9;67;8;195;;3.8856999999999999e+02;2158;
2;1;1.9836000000000000e+05;;1.0580522400000000e+03;5102;1878;9;4;10;67;8;195;;8.3311199999999997e+02;2159;
3;1;8.0000000000000000e+04;;8.7879999999999995e+02;5103;1878;9;3;9;39;8;195;;5.2000000000000000e+02;2160;
1;1;8.9400000000000000e+03;;4.5415200000000002e+00;5104;1879;7;3;6;67;8;195;;3.5760000000000001e+00;2161;
1;1;2.7800000000000000e+03;;1.4122399999999999e+00;5105;1880;7;3;6;67;8;195;;1.1120000000000001e+00;2162;
1;1;6.2400000000000000e+03;;7.9247999999999996e-01;5106;1881;1;2;1;67;8;195;;6.2400000000000000e-01;2163;
1;1;4.4740000000000000e+04;;5.6819800000000003e+00;5107;1882;1;2;1;67;8;195;;4.4740000000000002e+00;2164;
1;1;2.0086000000000000e+05;;2.5509219999999999e+01;5108;1883;5;3;1;67;8;67;;2.0085999999999999e+01;2165;
2;1;2.5600000000000000e+03;;3.2512000000000002e-01;5109;1883;5;3;1;55;8;67;0;2.5600000000000001e-01;2166;0.0000000000000000e+00
1;1;4.1560000000000000e+04;;5.2781200000000004e+00;5110;1884;5;3;1;55;8;67;0;4.1559999999999997e+00;2167;0.0000000000000000e+00
1;1;9.7800000000000000e+03;;2.4841199999999999e+00;5111;1885;7;3;7;55;8;67;0;1.9560000000000000e+00;2168;0.0000000000000000e+00
1;1;1.0000000000000000e+03;;2.5400000000000000e-01;5112;1886;7;4;7;55;8;67;0;2.0000000000000001e-01;2169;0.0000000000000000e+00
1;1;5.9000000000000000e+02;;0.0000000000000000e+00;5113;1887;8;0;8;55;8;67;;0.0000000000000000e+00;2170;
1;1;1.2000000000000000e+03;;9.1439999999999999e-01;5114;1888;7;2;5;67;8;67;;7.1999999999999997e-01;2171;
1;1;2.3600000000000000e+03;;0.0000000000000000e+00;5115;1889;8;0;8;67;8;67;;0.0000000000000000e+00;2172;
1;1;2.1600000000000000e+02;;0.0000000000000000e+00;5116;1890;8;0;8;67;8;67;;0.0000000000000000e+00;2173;
1;1;5.1130000000000000e+03;;2.5974040000000000e+00;5117;1891;7;2;6;67;8;67;;2.0451999999999999e+00;2174;
2;1;1.3870000000000000e+03;;7.0459600000000000e-01;5118;1891;7;2;6;55;8;67;0;5.5479999999999996e-01;2175;0.0000000000000000e+00
1;1;5.1000000000000000e+01;;0.0000000000000000e+00;5119;1892;8;0;8;67;8;67;;0.0000000000000000e+00;2176;
1;1;3.7471000000000000e+04;;2.5330396000000000e+01;5120;1893;7;4;6;25;8;327;0;1.4988400000000000e+01;2177;0.0000000000000000e+00
1;1;2.8920000000000000e+04;;1.9549920000000000e+01;5121;1894;7;4;6;25;8;327;0;1.1568000000000000e+01;2178;0.0000000000000000e+00
1;1;8.6305000000000000e+04;;5.8342179999999999e+01;5122;1895;7;3;6;25;8;327;;3.4521999999999998e+01;2179;
1;1;1.2510000000000000e+04;;8.4567599999999992e+00;5123;1896;7;2;6;25;8;152;0;5.0039999999999996e+00;2180;0.0000000000000000e+00
1;1;2.2960000000000000e+04;;1.5520960000000001e+01;5124;1897;7;2;6;25;8;152;;9.1839999999999993e+00;2181;
1;1;1.5170000000000000e+04;;1.0254920000000000e+01;5125;1898;7;2;6;1;8;151;;6.0679999999999996e+00;2182;
1;1;1.1167500000000000e+05;;6.5240534999999994e+01;5126;1899;7;3;6;11;8;320;;4.4670000000000002e+01;2183;
1;1;8.0000000000000000e+04;;7.5946000000000004e+02;5127;1900;9;3;9;11;8;320;;5.2000000000000000e+02;2184;
2;1;3.7700000000000000e+04;;2.3125557000000001e+02;5128;1900;9;4;10;11;8;320;;1.5834000000000000e+02;2185;
1;1;3.0720000000000000e+03;;4.4866560000000000e-01;5129;1901;1;1;1;11;8;403;;3.0719999999999997e-01;2186;
1;1;1.0344000000000000e+04;;5.2444080000000000e+00;5130;1902;1;2;2;1;8;317;;3.1032000000000002e+00;2187;
