PARCELLE;SURFACE;REVENU;SCTL;IdParcelle;IdGfa;IdCommune;IdLieuDit;IdTypeCad;IdClassCad;Observations;CodeMapInfo
0F0356;1.4840000000000000e+04;3.8199999999999998e+00;0;1821;6;8;259;7;3;Acte du 02/07/1997 - Gfa Larzac 4 - Vente SAFALT - Terre Aubiguier;
0F0357;5.4360000000000000e+03;1.3500000000003638e+00;1;1822;5;8;355;7;3;;
0F0384;8.6340000000000000e+04;2.1390000000013970e+01;0;1823;6;8;130;7;3;;
0S0374;6.1800000000000000e+03;2.5200000000004366e+00;1;1824;5;8;82;9;5;;
0S0375;2.2614000000000000e+05;5.6030000000027940e+01;1;1825;5;8;82;7;3;;
0S0376;1.4960000000000000e+04;1.2199999999993452e+00;1;1826;5;8;82;7;4;;
0S0377;1.0560000000000000e+04;2.6199999999989814e+00;1;1827;5;8;82;7;3;;
0S0378;2.9840000000000000e+04;2.4199999999982538e+00;1;1828;5;8;82;7;4;;
0S0379;2.6740000000000000e+05;3.2330000000016298e+01;1;1829;5;8;82;5;3;;
0S0380;2.8320000000000000e+04;2.2999999999992724e+00;1;1830;5;8;82;7;4;;
0S0381;2.4458000000000000e+05;1.9880000000004657e+01;1;1831;5;8;82;7;4;;
0S0382;8.6200000000000000e+04;1.0419999999998254e+01;1;1832;5;8;82;5;3;;
0S0383;1.5266000000000000e+05;1.2410000000003492e+01;1;1833;5;8;82;7;4;;
0S0397;1.5654000000000000e+05;3.7200000000011642e+00;1;1834;5;8;82;5;4;;
0S0400;1.1360000000000000e+03;0.0000000000000000e+00;1;1835;5;8;75;8;;;
0S0401;1.5440000000000000e+05;3.6699999999982538e+00;1;1836;5;8;75;5;4;;
0S0402;2.9460000000000000e+04;2.3899999999994179e+00;1;1837;5;8;75;;;;
0S0403;3.5980000000000000e+04;2.9199999999982538e+00;1;1838;5;8;75;7;4;;
0U0001;5.5040000000000000e+04;2.2470000000001164e+01;1;1839;5;8;107;7;2;;
0U0002;7.5980000000000000e+04;3.1019999999989523e+01;1;1840;5;8;107;7;2;;
0U0003;1.3560000000000000e+04;1.6690000000002328e+01;1;1841;5;8;107;9;4;;
0U0004;1.0960000000000000e+04;4.4700000000011642e+00;1;1842;5;8;107;9;5;;
0U0005;1.0160000000000000e+04;2.5200000000004366e+00;1;1843;5;8;107;7;3;;
0U0006;5.4400000000000000e+04;1.1160000000003492e+01;1;1844;5;8;107;1;;;
0U0007;1.8930000000000000e+05;7.7290000000037253e+01;1;1845;5;8;107;7;2;;
0U0008;5.4960000000000000e+04;4.5039999999979045e+01;1;1846;5;8;107;9;;;
0U0009;1.5758000000000000e+05;1.2913999999989755e+02;1;1847;5;8;107;9;;;
0U0010;1.3840000000000000e+04;3.1800000000002910e+00;1;1848;5;8;107;7;3;;
0U0011;3.7200000000000000e+03;1.3720000000001164e+01;1;1849;5;8;107;9;3;;
0U0012;7.6200000000000000e+03;1.2299999999995634e+00;1;1850;5;8;107;7;2;;
0U0013;9.0200000000000000e+02;5.9199999999982538e+00;1;1851;5;8;287;6;3;;
0U0014;1.8980000000000000e+04;7.2099999999991269e+00;1;1852;5;8;287;9;;;
0U0015;6.0860000000000000e+04;2.9910000000003492e+01;1;1853;5;8;287;7;;;
0U0016;1.6100000000000000e+04;1.3199999999997090e+01;1;1854;5;8;287;9;;;
0U0017;8.7400000000000000e+03;2.5299999999988358e+00;1;1855;5;8;287;1;2;;
0U0018;1.4460000000000000e+04;3.5800000000017462e+00;1;1856;5;8;287;7;3;;
0U0019;4.0976000000000000e+05;2.3010000000009313e+01;1;1857;5;8;295;1;;;
0U0020;2.0640000000000000e+04;2.5000000000000000e+00;1;1858;5;8;295;5;3;;
0U0023;6.0220000000000000e+04;2.4589999999996508e+01;1;1859;5;8;222;9;5;;
0U0062;5.5852000000000000e+05;4.5390000000013970e+01;1;1860;5;8;8;7;4;;
0U0275;8.7600000000000000e+04;2.0800000000017462e+00;1;1861;5;8;295;5;4;;
0V0001;2.1100000000000000e+05;5.2280000000027940e+01;1;1862;5;8;64;7;3;;
0V0002;4.8200000000000000e+04;5.9330000000016298e+01;1;1863;5;8;64;9;4;;
0V0003;9.5097400000000000e+05;3.1193000000016764e+02;1;1864;5;8;64;;;;
0V0004;4.3600000000000000e+04;1.0800000000002910e+01;1;1865;5;8;64;7;3;;
0V0005;3.9300000000000000e+04;9.7400000000052387e+00;1;1866;5;8;64;7;3;;
0V0006;5.6600000000000000e+03;1.3999999999996362e+00;1;1867;5;8;64;7;3;;
0V0012;1.5742000000000000e+04;4.5599999999976717e+00;1;1868;5;8;307;1;2;;
0V0016;2.8800000000000000e+03;8.2999999999992724e-01;1;1869;5;8;307;1;2;;
0V0031;1.0031800000000000e+05;2.4850000000005821e+01;1;1870;5;8;374;7;3;;
0V0032;3.9070000000000000e+04;1.1309999999997672e+01;1;1871;5;8;374;1;2;;
0V0033;1.1016000000000000e+05;3.3100000000000001e+01;0;1872;6;8;374;1;2;Acte du 04/04/1977 - GFA Larzac 2 - Vente de M. J.Marc Coste et M. Jacques Coste.;
0V0036;1.1508000000000000e+04;4.4070000000000000e+01;0;1873;6;8;48;9;3;Acte du 04/04/1977 - GFA Larzac 2 - Vente de M. J.Marc Coste et M. Jacques Coste.;
0V0066;1.3840000000000000e+04;1.6700000000000728e+00;1;1874;5;8;193;5;3;;
0V0067;2.8320000000000000e+05;9.2890000000013970e+01;1;1875;5;8;193;;;;
0V0069;2.3020000000000000e+04;1.8700000000008004e+00;1;1876;5;8;195;7;4;;
0V0070;4.1400000000000000e+03;1.2000000000007276e+00;1;1877;5;8;195;1;2;;
0V0071;3.3814000000000000e+05;6.6701999999955297e+02;1;1878;5;8;195;9;;;
0V0072;8.9400000000000000e+03;2.2099999999991269e+00;1;1879;5;8;195;7;3;;
0V0073;2.7800000000000000e+03;6.8999999999959982e-01;1;1880;5;8;195;7;3;;
0V0074;6.2400000000000000e+03;1.8099999999994907e+00;1;1881;5;8;195;1;2;;
0V0075;4.4740000000000000e+04;1.2949999999997090e+01;1;1882;5;8;195;1;2;;
0V0076;2.0342000000000000e+05;2.4589999999996508e+01;1;1883;5;8;67;5;3;;
0V0077;4.1560000000000000e+04;5.0199999999967986e+00;1;1884;5;8;67;5;3;;
0V0078;9.7800000000000000e+03;2.4199999999982538e+00;1;1885;5;8;67;7;3;;
0V0079;1.0000000000000000e+03;8.0000000000040927e-02;1;1886;5;8;67;7;4;;
0V0080;5.9000000000000000e+02;0.0000000000000000e+00;1;1887;5;8;67;8;;;
0V0081;1.2000000000000000e+03;4.8999999999978172e-01;1;1888;5;8;67;7;2;;
0V0082;2.3600000000000000e+03;0.0000000000000000e+00;1;1889;5;8;67;8;;;
0V0083;2.1600000000000000e+02;0.0000000000000000e+00;1;1890;5;8;67;8;;;
0V0084;6.5000000000000000e+03;2.6599999999998545e+00;1;1891;5;8;67;7;2;;
0V0085;5.1000000000000000e+01;0.0000000000000000e+00;1;1892;5;8;67;8;;;
0X0004;3.7471000000000000e+04;6.1600000000034925e+00;1;1893;5;8;327;7;;;
0X0005;2.8920000000000000e+04;2.3499999999985448e+00;1;1894;5;8;327;7;4;;
0X0006;8.6305000000000000e+04;2.8309999999997672e+01;1;1895;5;8;327;7;;;
0X0011;1.2510000000000000e+04;5.1100000000005821e+00;1;1896;5;8;152;7;2;;
0X0012;2.2960000000000000e+04;9.3699999999953434e+00;1;1897;5;8;152;7;2;;
0X0013;1.5170000000000000e+04;6.1900000000023283e+00;1;1898;5;8;151;7;2;;
0X0065;1.1167500000000000e+05;3.8039999999999999e+01;0;1899;6;8;320;7;;Acte du 04/04/1977 - GFA Larzac 2 - Vente de M. J.Marc Coste et M. Jacques Coste.;
0X0072;1.1770000000000000e+05;3.5066000000000003e+02;0;1900;6;8;320;9;;Acte du 04/04/1977 - GFA Larzac 2 - Vente de M. J.Marc Coste et M. Jacques Coste.;
0X0132;3.0720000000000000e+03;1.7600000000000000e+00;0;1901;6;8;403;1;1;Acte du 04/04/1977 - GFA Larzac 2 - Vente de M. J.Marc Coste et M. Jacques Coste.;
0X0148;1.0344000000000000e+04;4.3499999999985448e+00;1;1902;5;8;317;1;;;
0E0197;5.3600000000000000e+02;9.0000000000031832e-02;1;1903;5;9;308;7;2;;
0E0198;4.1160000000000000e+04;5.0100000000020373e+00;1;1904;5;9;308;;;;
0E0200;1.2830000000000000e+04;1.5599999999994907e+00;1;1905;5;9;18;;;;
0E0201;3.0950000000000000e+04;1.0070000000006985e+01;1;1906;5;9;18;;;;
0E0202;1.3380000000000000e+04;6.5199999999967986e+00;1;1907;5;9;324;7;1;;
0E0203;4.3200000000000000e+03;2.1100000000005821e+00;1;1908;5;9;324;7;1;;
0E0204;5.0000000000000000e+03;8.1999999999970896e+00;1;1909;5;9;324;9;3;;
0E0205;4.9000000000000000e+03;8.0000000000018190e-01;1;1910;5;9;324;5;2;;
0E0206;1.7330000000000000e+04;5.6299999999973807e+00;1;1911;5;9;324;;;;
0E0207;6.0000000000000000e+03;7.3700000000026193e+00;1;1912;5;9;324;9;;;
0E0208;2.2326000000000000e+04;7.2500000000000000e+00;1;1913;5;9;324;;;;
0E0209;2.7100000000000000e+03;2.3000000000000001e-01;0;1914;6;9;21;7;3;Acte du 3 mars 1975 GFA 1- Vente de Mme Veyrier née Gély;
0E0210;4.5200000000000000e+03;7.6900000000000004e+00;0;1915;6;9;21;9;3;Acte du 3 mars 1975 GFA 1- Vente de Mme Veyrier née Gély;
0E0211;3.9120000000000000e+04;1.3199999999999999e+01;0;1916;6;9;21;7;;Acte du 3 mars 1975 GFA 1- Vente de Mme Veyrier née Gély;
0E0212;1.2130000000000000e+04;3.9500000000007276e+00;1;1917;5;9;21;;;;
0E0215;4.1900000000000000e+03;3.4000000000014552e-01;1;1918;5;9;245;7;3;;
0E0353;3.8966000000000000e+04;1.2669999999998254e+01;1;1919;5;9;308;;;;
0F0002;7.4500000000000000e+03;1.8290000000008149e+01;1;1920;5;9;24;9;2;;
0F0007;5.7800000000000000e+03;1.4190000000002328e+01;1;1921;5;9;238;9;2;;
0F0008;2.8030000000000000e+04;4.5599999999976717e+00;1;1922;5;9;238;7;2;;
0F0013;1.5200000000000000e+04;1.2419999999998254e+01;1;1923;5;9;238;9;4;;
0F0014;2.7630000000000000e+04;4.4899999999979627e+00;1;1924;5;9;238;7;2;;
0F0016;2.4340000000000000e+04;7.9100000000034925e+00;1;1925;5;9;238;;;;
0F0017;3.1500000000000000e+03;1.5400000000008731e+00;1;1926;5;9;238;7;1;;
0F0020;1.4080000000000000e+03;4.6200000000026193e+00;1;1927;5;9;131;9;1;;
0F0021;7.9000000000000000e+02;1.9400000000005093e+00;1;1928;5;9;131;9;2;;
0F0022;6.2671000000000000e+04;1.0190000000002328e+01;1;1929;5;9;131;7;2;;
0F0023;2.3640000000000000e+04;1.1529999999998836e+01;1;1930;5;9;169;7;1;;
0F0024;1.7040000000000000e+04;2.7929999999993015e+01;1;1931;5;9;369;9;3;;
0F0025;1.1448000000000000e+05;1.8609999999986030e+01;1;1932;5;9;369;7;2;;
0F0026;1.1860000000000000e+04;1.9440000000002328e+01;1;1933;5;9;369;9;3;;
0F0027;6.7700000000000000e+03;1.1000000000003638e+00;1;1934;5;9;369;7;2;;
0F0028;5.6900000000000000e+03;9.2000000000007276e-01;1;1935;5;9;369;7;2;;
0F0029;2.8900000000000000e+03;2.3600000000005821e+00;1;1936;5;9;369;9;4;;
0F0030;4.6200000000000000e+02;3.1499999999999999e+00;0;1937;6;9;267;6;2;Acte du 3 mars 1975 GFA 1- Vente de Mme Veyrier née Gély;
0F0032;2.3000000000000000e+02;1.5100000000002183e+00;1;1938;5;9;268;6;2;;
0F0033;1.0600000000000000e+03;3.4700000000011642e+00;1;1939;5;9;268;9;1;;
0F0038;2.4000000000000000e+02;1.5699999999997090e+00;1;1940;5;9;268;6;2;;
0F0046;1.0300000000000000e+02;0.0000000000000000e+00;1;1941;5;9;268;8;;;
0F0047;7.6000000000000000e+02;6.0000000000002274e-02;1;1942;5;9;268;7;3;;
0F0048;9.4000000000000000e+02;0.0000000000000000e+00;1;1943;5;9;268;8;;;
0F0049;1.3100000000000000e+03;3.2200000000011642e+00;1;1944;5;9;268;9;2;;
0F0050;6.1000000000000000e+02;1.5000000000000000e+00;1;1945;5;9;268;9;2;;
0F0051;3.5500000000000000e+03;8.7200000000011642e+00;1;1946;5;9;268;9;2;;
0F0052;6.1000000000000000e+01;4.0000000000009095e-01;1;1947;5;9;268;6;2;;
0F0053;5.8000000000000000e+02;2.8000000000020009e-01;1;1948;5;9;268;7;1;;
0F0054;2.1000000000000000e+02;1.3799999999991996e+00;1;1949;5;9;268;6;2;;
0F0055;4.0000000000000000e+02;2.6199999999989814e+00;1;1950;5;9;268;6;2;;
0F0056;2.5670000000000000e+04;8.4150000000023283e+01;1;1951;5;9;95;9;1;;
0F0057;1.7100000000000000e+04;8.3399999999965075e+00;1;1952;5;9;95;7;1;;
0F0058;1.8290000000000000e+04;4.4969999999972060e+01;1;1953;5;9;95;9;;;
0F0059;3.9200000000000000e+03;1.9099999999998545e+00;1;1954;5;9;95;7;1;;
0F0060;1.5400000000000000e+03;2.6200000000000001e+00;0;1955;6;9;95;9;3;Acte du 3 mars 1975 GFA Larzac 1 - vente de Mme Veyrier née Gély;
0F0061;2.2200000000000000e+03;1.8099999999994907e+00;1;1956;5;9;157;9;4;;
0F0062;8.4400000000000000e+03;1.3830000000001746e+01;1;1957;5;9;157;9;3;;
0F0063;2.2700000000000000e+04;1.1070000000006985e+01;1;1958;5;9;157;7;1;;
0F0064;1.6690000000000000e+04;3.5479999999999997e+01;0;1959;6;9;158;9;;Acte du 3 mars 1975 GFA Larzac 1 - vente de Mme Veyrier née Gély;
0F0065;5.1260000000000000e+04;8.6500000000000004e+00;0;1960;6;9;158;7;2;Acte du 3 mars 1975 GFA Larzac 1 - vente de Mme Veyrier née Gély;
0F0066;8.2600000000000000e+03;1.3400000000001455e+00;1;1961;5;9;158;7;2;;
0F0067;1.2360000000000000e+04;2.1039999999999999e+01;0;1962;6;9;158;9;3;Acte du 3 mars 1975 GFA Larzac 1 - vente de Mme Veyrier née Gély;
0F0068;3.1800000000000000e+03;2.7000000000000002e-01;0;1963;6;9;158;7;3;Acte du 3 mars 1975 GFA Larzac 1 - vente de Mme Veyrier née Gély;
0F0069;7.2000000000000000e+03;1.1700000000000728e+00;1;1964;5;9;109;7;2;;
0F0070;4.6400000000000000e+03;3.7900000000008731e+00;1;1965;5;9;109;9;4;;
0F0071;8.1940000000000000e+04;1.3320000000006985e+01;1;1966;5;9;109;7;2;;
0F0072;3.8900000000000000e+03;3.1800000000002910e+00;1;1967;5;9;109;9;4;;
0F0073;3.7600000000000000e+03;3.0699999999997090e+00;1;1968;5;9;109;9;4;;
0F0074;5.4800000000000000e+03;2.6699999999982538e+00;1;1969;5;9;109;7;1;;
0F0075;6.1500000000000000e+03;1.0080000000001746e+01;1;1970;5;9;109;9;3;;
0F0076;6.8700000000000000e+03;1.1200000000008004e+00;1;1971;5;9;109;7;2;;
0F0077;3.2700000000000000e+03;5.3600000000005821e+00;1;1972;5;9;109;9;3;;
0F0078;1.3270000000000000e+04;2.1599999999998545e+00;1;1973;5;9;109;7;2;;
0F0079;1.8420000000000000e+04;3.1099999999999999e+00;0;1974;6;9;111;7;2;Acte du 3 mars 1975 GFA Larzac 1 - vente de Mme Veyrier née Gély;
0F0080;4.2000000000000000e+03;6.8000000000029104e-01;1;1975;5;9;109;7;2;;
0F0081;1.0100000000000000e+03;8.1999999999970896e-01;1;1976;5;9;109;9;4;;
0F0082;2.9020000000000000e+04;4.7200000000011642e+00;1;1977;5;9;379;7;2;;
0F0083;4.0700000000000000e+03;6.5999999999985448e-01;1;1978;5;9;379;7;2;;
0F0084;1.4320000000000000e+04;1.7299999999995634e+00;1;1979;5;9;15;5;3;;
0F0085;9.7900000000000000e+03;1.1800000000002910e+00;1;1980;5;9;15;5;3;;
0F0086;1.0220000000000000e+04;2.5000000000000000e-01;0;1981;6;9;15;5;4;Acte du 3 mars 1975 GFA Larzac 1 - vente de Mme Veyrier née Gély;
0F0087;6.5300000000000000e+03;1.1000000000000001e+00;0;1982;6;9;15;7;2;Acte du 3 mars 1975 GFA Larzac 1 - vente de Mme Veyrier née Gély;
0F0088;3.1700000000000000e+04;5.5999999999985448e+00;1;1983;5;9;264;1;;;
0F0089;1.7260000000000000e+04;2.8100000000013097e+00;1;1984;5;9;264;7;2;;
0F0090;2.7130000000000000e+04;4.4100000000034925e+00;1;1985;5;9;234;7;2;;
0F0091;9.5200000000000000e+03;1.5499999999992724e+00;1;1986;5;9;234;7;2;;
0F0092;1.3480000000000000e+04;2.1899999999986903e+00;1;1987;5;9;234;7;2;;
0F0093;2.6700000000000000e+03;2.2000000000002728e-01;1;1988;5;9;234;7;3;;
0F0094;1.4600000000000000e+03;7.1000000000003638e-01;1;1989;5;9;234;7;1;;
0F0095;1.2830000000000000e+04;2.1699999999999999e+00;0;1990;6;9;234;7;2;Acte du 3 mars 1975 GFA Larzac 1 - vente de Mme Veyrier née Gély;
0F0096;5.8400000000000000e+03;9.4999999999981810e-01;1;1991;5;9;316;7;2;;
0F0097;6.2100000000000000e+03;1.5250000000000000e+01;1;1992;5;9;316;9;2;;
0F0098;8.2600000000000000e+03;1.3400000000001455e+00;1;1993;5;9;316;5;2;;
0F0100;5.8500000000000000e+03;9.9600000000000009e+00;0;1994;6;9;306;9;3;Acte du 3 mars 1975 GFA Larzac 1 - vente de Mme Veyrier née Gély;
0F0101;3.6500000000000000e+03;6.2100000000000000e+00;0;1995;6;9;306;9;3;Acte du 3 mars 1975 GFA Larzac 1 - vente de Mme Veyrier née Gély;
0F0103;2.2300000000000000e+03;1.8199999999997090e+00;1;1996;5;9;306;9;4;;
0F0104;3.3490000000000000e+04;5.6500000000000004e+00;0;1997;6;9;306;7;2;Acte du 3 mars 1975 GFA Larzac 1 - vente de Mme Veyrier née Gély;
0F0105;1.2810000000000000e+04;2.0800000000017462e+00;1;1998;5;9;306;7;2;;
0F0106;1.7600000000000000e+04;1.4369999999995343e+01;1;1999;5;9;306;9;;;
0F0107;3.3300000000000000e+03;5.6000000000000005e-01;0;2000;6;9;306;7;2;Acte du 3 mars 1975 GFA Larzac 1 - vente de Mme Veyrier née Gély;
0F0108;1.0450000000000000e+04;1.7789999999999999e+01;0;2001;6;9;306;9;3;Acte du 3 mars 1975 GFA Larzac 1 - vente de Mme Veyrier née Gély;
0F0109;2.4590000000000000e+04;3.3559999999997672e+01;1;2002;5;9;306;9;;;
0F0110;5.7280000000000000e+04;4.6600000000034925e+00;1;2003;5;9;306;7;3;;
0F0111;7.1200000000000000e+03;1.1669999999998254e+01;1;2004;5;9;306;9;3;;
0F0112;1.1630000000000000e+04;1.8899999999994179e+00;1;2005;5;9;306;7;2;;
0F0113;1.7600000000000000e+03;1.4400000000005093e+00;1;2006;5;9;306;9;4;;
0F0114;1.0461000000000000e+05;8.8300000000000001e+00;0;2007;6;9;306;7;3;Acte du 3 mars 1975 GFA Larzac 1 - vente de Mme Veyrier née Gély;
0F0115;2.2990000000000000e+04;3.7400000000016007e+00;1;2008;5;9;306;7;2;;
0F0116;8.3700000000000000e+03;1.3600000000005821e+00;1;2009;5;9;192;7;2;;
0F0117;3.6800000000000000e+03;6.0299999999988358e+00;1;2010;5;9;192;9;3;;
0F0118;5.3800000000000000e+03;8.6999999999989086e-01;1;2011;5;9;192;7;2;;
0F0119;2.1470000000000000e+04;3.5190000000002328e+01;1;2012;5;9;192;9;3;;
0F0120;2.3690000000000000e+04;3.8499999999985448e+00;1;2013;5;9;192;7;2;;
0F0121;1.6440000000000000e+04;2.7700000000000000e+00;0;2014;6;9;192;7;2;Acte du 3 mars 1975 GFA Larzac 1 - vente de Mme Veyrier née Gély;
0F0122;4.1780000000000000e+04;7.1019999999999996e+01;0;2015;6;9;192;9;;Acte du 3 mars 1975 GFA Larzac 1 - vente de Mme Veyrier née Gély;
0F0123;1.3640000000000000e+04;2.2200000000011642e+00;1;2016;5;9;192;7;2;;
0F0124;1.1730000000000000e+04;1.9099999999998545e+00;1;2017;5;9;192;7;2;;
0F0125;1.0600000000000000e+04;1.7199999999993452e+00;1;2018;5;9;192;7;2;;
0F0126;4.9870000000000000e+04;5.4400000000023283e+01;1;2019;5;9;192;9;;;
0F0127;6.9400000000000000e+03;5.6600000000034925e+00;1;2020;5;9;192;9;4;;
0F0131;2.8200000000000000e+04;1.3750000000000000e+01;1;2021;5;9;198;7;1;;
0F0132;6.6000000000000000e+02;3.2000000000016371e-01;1;2022;5;9;198;7;1;;
0F0133;9.6000000000000000e+01;0.0000000000000000e+00;1;2023;5;9;198;8;;;
0F0134;8.2500000000000000e+02;0.0000000000000000e+00;1;2024;5;9;198;8;;;
0F0135;1.7485000000000000e+05;2.9641999999992549e+02;1;2025;5;9;198;9;;;
0F0136;9.7200000000000000e+03;7.8999999999996362e-01;1;2026;5;9;383;7;3;;
0F0137;1.0681000000000000e+05;1.7359999999986030e+01;1;2027;5;9;383;7;2;;
0F0138;1.2750000000000000e+04;2.0899999999994179e+01;1;2028;5;9;383;9;3;;
0F0152;1.4600000000000000e+03;0.0000000000000000e+00;1;2029;5;9;84;8;;;
0F0154;1.5950000000000000e+04;1.3020000000004075e+01;1;2030;5;9;369;9;4;;
0F0155;1.0170000000000000e+05;3.1130000000004657e+01;1;2031;5;9;23;5;;;
0F0156;2.9690000000000000e+04;4.8300000000017462e+00;1;2032;5;9;191;7;2;;
0F0157;2.2500000000000000e+02;0.0000000000000000e+00;1;2033;5;9;191;8;;;
0F0158;2.6790000000000000e+04;4.3499999999985448e+00;1;2034;5;9;103;7;2;;
0F0159;1.9930000000000000e+04;1.6269999999989523e+01;1;2035;5;9;103;9;4;;
0F0160;4.0790000000000000e+04;5.5679999999993015e+01;1;2036;5;9;103;9;;;
0F0161;1.8200000000000000e+03;3.0000000000018190e-01;1;2037;5;9;103;7;2;;
0F0162;2.1800000000000000e+03;0.0000000000000000e+00;1;2038;5;9;36;8;;;
0F0163;1.5300000000000000e+03;1.0029999999998836e+01;1;2039;5;9;36;6;2;;
0F0164;2.1100000000000000e+03;8.4000000000014552e-01;1;2040;5;9;36;7;;;
0F0165;9.1400000000000000e+03;1.4099999999998545e+00;1;2041;5;9;236;7;;;
0F0166;2.4380000000000000e+04;3.9960000000020955e+01;1;2042;5;9;236;9;3;;
0F0167;1.9720000000000000e+04;3.2320000000006985e+01;1;2043;5;9;236;9;3;;
0F0168;1.9100000000000000e+03;1.6000000000008185e-01;1;2044;5;9;236;7;;;
0F0169;5.4500000000000000e+03;8.9299999999930151e+00;1;2045;5;9;27;9;3;;
0F0170;4.8000000000000000e+03;3.8999999999987267e-01;1;2046;5;9;27;7;3;;
0F0171;9.1850000000000000e+04;4.7229999999981374e+01;1;2047;5;9;215;;;;
0F0172;2.0780000000000000e+04;4.4700000000011642e+00;1;2048;5;9;215;1;;;
0F0173;8.4020000000000000e+04;2.2940000000002328e+01;1;2049;5;9;22;1;;;
0F0174;8.1240000000000000e+04;1.3199999999997090e+01;1;2050;5;9;230;7;2;;
0F0175;4.0818000000000000e+04;8.3560000000055879e+01;1;2051;5;9;272;9;;;
0F0176;1.1760000000000000e+04;5.7300000000032014e+00;1;2052;5;9;272;7;1;;
0F0177;3.2000000000000000e+02;2.0999999999985448e+00;1;2053;5;9;272;6;2;;
0F0178;8.5400000000000000e+02;7.0000000000050022e-02;1;2054;5;9;272;7;;;
0F0179;2.2690000000000000e+04;3.6899999999986903e+00;1;2055;5;9;272;7;2;;
0F0180;1.0292000000000000e+05;2.2929999999993015e+01;1;2056;5;9;395;7;;;
0F0181;7.3000000000000000e+02;1.2000000000007276e+00;1;2057;5;9;395;9;3;;
0F0182;5.8000000000000000e+02;9.4999999999981810e-01;1;2058;5;9;395;9;3;;
0F0183;4.2410000000000000e+04;6.9510000000009313e+01;1;2059;5;9;71;9;3;;
0F0184;5.1630000000000000e+04;2.5380000000004657e+01;1;2060;5;9;71;1;;;
0F0185;3.0880000000000000e+04;1.2500000000000000e+01;1;2061;5;9;164;1;;;
0F0186;9.5000000000000000e+02;1.5599999999994907e+00;1;2062;5;9;164;9;3;;
0F0187;5.0400000000000000e+03;8.2599999999947613e+00;1;2063;5;9;164;9;3;;
0F0188;1.8330000000000000e+04;1.3770000000000000e+01;0;2064;6;9;164;1;1;;
0F0189;1.0190000000000000e+04;1.6599999999998545e+00;1;2065;5;9;164;7;2;;
0F0191;3.3600000000000000e+04;4.0599999999976717e+00;1;2066;5;9;164;5;3;;
0F0192;4.8700000000000000e+03;3.9799999999995634e+00;1;2067;5;9;164;9;;;
0F0194;5.4870000000000000e+04;2.2220000000001164e+01;1;2068;5;9;164;1;;;
0F0195;1.5820000000000000e+04;7.7099999999991269e+00;1;2069;5;9;164;7;1;;
0F0196;2.2860000000000000e+04;5.3000000000029104e+00;0;2070;6;9;164;1;2;;
0F0197;1.9360000000000000e+04;2.3400000000001455e+00;1;2071;5;9;164;5;3;;
0F0198;8.8600000000000000e+03;1.4520000000004075e+01;1;2072;5;9;164;9;3;;
0F0199;2.6700000000000000e+03;2.1800000000002910e+00;1;2073;5;9;164;9;4;;
0F0200;2.8000000000000000e+04;3.3899999999994179e+00;1;2074;5;9;164;5;3;;
0F0201;4.8300000000000000e+04;1.4610000000000582e+01;1;2075;5;9;202;1;;;
0F0202;6.1600000000000000e+03;1.0000000000000000e+00;1;2076;5;9;202;7;2;;
0F0203;4.7780000000000000e+04;7.7699999999967986e+00;0;2077;6;9;261;7;2;;
0F0207;5.1200000000000000e+04;2.4959999999991851e+01;1;2078;5;9;19;7;1;;
0F0208;6.5800000000000000e+03;1.6160000000003492e+01;1;2079;5;9;19;9;2;;
0F0213;2.5820000000000000e+04;4.1999999999970896e+00;1;2080;5;9;19;7;2;;
0F0216;1.0930000000000000e+04;1.7920000000012806e+01;0;2081;6;9;235;9;3;;
0F0218;1.6780000000000000e+04;2.7299999999995634e+00;0;2082;6;9;235;7;2;;
0F0222;4.3943000000000000e+05;1.1630000000004657e+02;1;2083;5;9;136;1;;;
0F0223;4.9840000000000000e+04;1.3470000000001164e+01;1;2084;5;9;209;7;;;
0F0224;9.6550000000000000e+04;7.2530000000027940e+01;1;2085;5;9;209;1;1;;
0F0225;5.5300000000000000e+04;8.9900000000052387e+00;1;2086;5;9;376;7;2;;
0F0226;9.0000000000000000e+00;0.0000000000000000e+00;1;2087;5;9;255;8;;;
0F0227;3.7100000000000000e+02;3.0000000000001137e-02;1;2088;5;9;26;7;3;;
0F0229;2.7300000000000000e+03;5.5899999999965075e+00;1;2089;5;9;249;9;;;
0F0230;4.9100000000000000e+04;7.9800000000032014e+00;1;2090;5;9;249;7;2;;
0F0231;3.6000000000000000e+03;5.9000000000014552e-01;1;2091;5;9;249;7;2;;
0F0232;4.2800000000000000e+03;1.3899999999994179e+00;1;2092;5;9;369;7;;;
0F0233;4.5100000000000000e+04;1.4649999999994179e+01;1;2093;5;9;369;7;;;
0F0234;1.4910000000000000e+04;1.2099999999991269e+00;1;2094;5;9;249;7;3;;
0F0235;5.9000000000000000e+02;5.0000000000011369e-02;1;2095;5;9;249;7;3;;
0F0236;2.5926000000000000e+04;1.2639999999999418e+01;1;2096;5;9;131;7;1;;
0F0237;9.5740000000000000e+03;4.6699999999982538e+00;1;2097;5;9;131;7;1;;
0F0238;1.4350000000000000e+03;6.9999999999981810e-01;1;2098;5;9;131;7;1;;
0F0239;1.7035000000000000e+04;8.3099999999976717e+00;1;2099;5;9;131;7;1;;
0F0280;1.0917000000000000e+05;2.2351000000000931e+02;1;2100;5;9;251;9;2;;
